"recipeID","instructions"
"9327","preheat oven f wrap beet foil roast tender pierce fork hour cool peel beet cut beet inch cube reserve garnish cut remain beet inch piece melt butter oil heavy medium saucepan mediumhigh heat add leek onion celery cook begin brown stir frequently minute stir ginger allspice white pepper inch beet piece cook vegetable begin stick bottom pot stir frequently minute add cup water bay leaf thyme sprig parsley sprig bring boil reduce heat low cover simmer vegetable tender minute remove bay leaf thyme sprig parsley sprig cool soup slightly work batch puree soup blender cream season taste salt pepper ahead can make day ahead cool slightly cover refrigerategently rewarm soup boil divide bowl garnish tablespoon crme frache sprinkle reserve beet cube"
"9330","place beet large stockpot water cover bring boil cook tender minute depend size beet beet large cut quarter drain reserve cup beet water cool peel sterilize jar lid immerse boil water less minute fill jar beet add several whole clove jar large saucepan combine sugar beet water vinegar pickle salt bring rapid boil pour hot brine beet jar seal lid place rack bottom large stockpot fill halfway water bring boil high heat carefully low jar pot use holder leave inch space jar pour boil water necessary water level less inch top jar bring water full boil cover pot process minute"
"9334","preheat oven fin bowl toss beet enough oil coat evenly season salt pepper wrap beet individually aluminum foil place bake sheet bake beet tender pierce knife hour remove oven beet cool enough handle peel cut crosswise inch slicesin small bowl whisk together vinegar salt pepper blend slowly whisk cup olive oilin bowl combine beet cup vinaigrette season salt pepper refrigerate ready use place baguette slice single layer bake sheet brush bread lightly olive oil season salt pepper bake golden minute transfer bake sheet wire rack let crostini cool room temperaturein large bowl toss mix baby green salt pepper enough vinaigrette coat lightly divide green among chill salad plate sprinkle walnut beet evenly salad drizzle additional vinaigrette desire crumble goat cheese salad divide crostini among plate serve immediately"
"9338","preheat oven degree wash beet place ovenproof bake dish inch water cover dish tightly foil roast minute soft pare knife pierce beet easily peel cool enough handleto make dress put one small beet honey mustard garlic vinegar salt pepper food processor fit steel blade process second motor run pour cup oil fee tube dress smooth emulsify recipe make dress youll need salad saute almond teaspoon olive oil pinch salt minute set aside coolhalve nectarine remove pit slice half six slice slice remain beet similar size wedgesassemble green serve platter lightly drizzle dress toss coat arrange nectarine beet top sprinkle almond optional cheese drizzle touch dress desire"
"9340","preheat oven trim beet green save another use wash beet put beet bake pan drizzle tbsp oil cover foil bake tender hour let cool cool enough handle peel cut wedge meanwhile spread walnut bake sheet toast another rack oven golden minute let cool chop coarse set aside bring wine broth simmer meanwhile heat remain tbsp olive oil wide heavybottomed pot medium heat add onion cook stir often translucent minute stir rice cook just begin stick bottom pan minute add cup wine mixture cook stir liquid almost absorb add another cup wine mixture cook way continue add wine mixture cup time cook stir addition absorb add next use rice almost tender bite minute use hot water run wine remove pan heat add butter nutmeg cup cheese beet stir quickly cover let sit minute stir salt pepper taste transfer large shallow serve bowl platter sprinkle remain cup cheese toast walnut arborio rice widely available two check specialty grocery store make ahead day heat cup wine broth step cook rice step add hot water rice will still quite crunchy spread rice rim bake sheet cover chill fifteen minute serve bring remain cup wine simmer warm chill risotto large pot medium heat add cup hot wine time risotto cook stir let addition absorb add next rice almost tender bite minute use hot water run wine continue recipe step"
"9341","heat olive oil large saucepan medium heat add chop onion chop fennel fennel seed sauté vegetable soften minute add cube beet stir coat add chicken broth bring boil cover reduce heat mediumlow cook beet tender minute puree soup batch blender return saucepan whisk cup unflavored kefir season soup salt freshly grind black pepper rewarm soup ladle soup bowl drizzle additional unflavored kefir garnish fennel frond per serve calorie g fat g fiber bon appétit"
"9344","pass first ingredient juicer strain finemesh sieve large bowl stir lemon juice pour glass thirsty question recipe contact test kitchen askbabonappetitcom see recipe like one check summer drink slideshow"
"9346","bring cup water teaspoon salt simmer wide quart pot add oyster liquor poach bare simmer just edge curl minute transfer oyster cup poach liquid bowl chill uncover cool minute scrub reserve bottom oyster shell boil shell quart pot boil water minute remove grit trace raw oyster drain colander rinse shell spin-dry thoroughly stir together vinegar apple juice shallot beet peppercorn salt sugar tablespoon poach liquid bowl oyster thinly julienne cucumber lengthwise use mandoline manual slicer work around seed core discard seed core drain cucumber sieve set bowl assemble oyster discard liquid assemble place oyster half shell spoon teaspoon mignonnette top little cucumber twirl mound serve immediately"
"9348","preheat oven °f place beet roast pan add rosemary sprig enough water barely cover beet cover pan tightly foil roast beet tender minute transfer beet work surface peel still warm place rim bake sheet can make day ahead cover chill preheat oven °f melt butter oil small saucepan pour beet sheet toss coat sprinkle salt pepper bake heat stir occasionally minute transfer bowl garnish additional rosemary sprig serve"
"9349","whisk yogurt orange zest juice lemon juice dill medium bowl add beet carrot toss combine season taste salt pepper"
"9350","preheat oven f place beet small bake dish add enough water reach depth inch sprinkle lightly salt pepper cover tightly foil bake beet tender minute uncover carefully steam will release cool peel beet cut inchthick slice ahead can make day ahead cover chill preheat oven f bring cream mint sprig garlic boil heavy small saucepan remove heat cover let steep minute meanwhile lightly butter quart gratin dish shallow bake dish arrange slice beet even layer dish sprinkle layer lightly salt strain cream mixture beet dish sprinkle feta bake cream bubble edge feta brown spot minute sprinkle pepper chop mint let stand minute serve"
"9352","position rack center oven heat oven f trim peel cut beet inch wedge discard green save another use put beet shallow xinch similar bake dish toss olive oil salt thoroughly coat arrange single layer roast beet stir minute tender pierce fork skewer lightly brown edge minute meanwhile whisk orange juice vinegar lemon juice salt pepper small bowl salt dissolve remove beet oven theyre still hot drizzle dress toss coat let beet cool room temperature meld flavor taste add salt necessary serve room temperature gently warm top chive use calorie fat fat calorie saturate fat protein monounsaturated fat carbohydrate cholesterol fiber photo scott phillips rate recipe view review polyunsaturated fat sodium"
